"Title","Author","Main Genre","Sub Genre","Type","Rating","No. of People rated","Price","Number of Sub-genres"
"MTG International English Olympiad (IEO) Workbook for Class 3 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam ZARRIN ALI KHAN","ZARRIN ALI KHAN","School Books","Olympiads & Scholarship Exams","Paperback",4.5,238,3.11,8
"MTG International Mathematics Olympiad (IMO) Workbook for Class 1 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam MAHABIR SINGH","MAHABIR SINGH","School Books","Olympiads & Scholarship Exams","Paperback",4.4,302,3.11,8
"Oswaal One For All Olympiad Previous Years' Solved Papers, Class-3 Mathematics Book (Useful book for all Olympiads) (For 2023 Exam)","Oswaal Editorial Board","School Books","Olympiads & Scholarship Exams","Paperback",4.3,392,13.88,8
"Oswaal One For All Olympiad Previous Years’ Solved Papers, Class-2 Mathematics Book (Useful book for all Olympiads) (For 2023 Exam)","Oswaal Editorial Board","School Books","Olympiads & Scholarship Exams","Paperback",4.4,677,11.55,8
"MTG Olympiad Prep-Guide Class 3 - Achievers Section with IMO-NSO-IEO Chapterwise Previous Year Question Paper For SOF 2023-24 Exam, Set of 3 Books (Mathematics, Science, English) MTG Editorial Board","MTG Editorial Board","School Books","Olympiads & Scholarship Exams","Paperback",4.5,107,21.83,8
"Pearson IIT Foundation-Mathematics Class 9, for JEE, NTSE, Olympiad| Revised CBSE and NCERT'23|Free access to e-library for Self Preparation - Fifth Edition 2023","Trishna","School Books","Olympiads & Scholarship Exams","Paperback",4.5,199,21.74,8
"MTG International Mathematics Olympiad (IMO) Workbook for Class 5 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam MAHABIR SINGH","MAHABIR SINGH","School Books","Olympiads & Scholarship Exams","Paperback",4.5,340,3.11,8
"Pearson IIT Foundation Physics Class 8, for JEE, NTSE, Olympiad| Revised CBSE and NCERT'23|Free access to e-library for Self Preparation - Fifth Edition 2023","Trishna","School Books","Olympiads & Scholarship Exams","Paperback",4.5,125,15.82,8
"MTG International General Knowledge Olympiad (IGKO) Workbook for Class 3 - MCQs & Achievers Section - SOF IGKO Olympiad Preparation Books For 2023-2024 Exam RAGHAV SINGH","RAGHAV SINGH","School Books","Olympiads & Scholarship Exams","Paperback",4.5,152,3.88,8
"MTG Olympiad Prep-Guide Class 4 - Achievers Section with IMO-NSO-IEO Chapterwise Previous Year Question Paper For SOF 2023-24 Exam, Set of 3 Books (Mathematics, Science, English) MTG Editorial Board","MTG Editorial Board","School Books","Olympiads & Scholarship Exams","Paperback",4.5,111,21.83,8
"Pearson IIT Foundation Chemistry Class 8, for JEE, NTSE, Olympiad| Revised CBSE and NCERT'23|Free access to e-library for Self Preparation - Fifth Edition 2023","Trishna","School Books","Olympiads & Scholarship Exams","Paperback",4.3,112,14.31,8
"MTG National Science Olympiad (NSO) Workbook for Class 4 - Quick Recap, MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam ANIL AHLAWAT","ANIL AHLAWAT","School Books","Olympiads & Scholarship Exams","Paperback",4.5,254,3.11,8
"MTG Olympiad Prep-Guide Class 5 - Achievers Section with IMO-NSO-IEO Chapterwise Previous Year Question Paper For SOF 2023-24 Exam, Set of 3 Books (Mathematics, Science, English) MTG Editorial Board","MTG Editorial Board","School Books","Olympiads & Scholarship Exams","Paperback",4.5,129,21.83,8
"MTG National Science Olympiad (NSO) Workbook for Class 3 - Quick Recap, MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam ANIL AHLAWAT","ANIL AHLAWAT","School Books","Olympiads & Scholarship Exams","Paperback",4.5,231,3.11,8
"MTG Olympiad Prep-Guide Mathematics Class 3 - Detailed Theory, Self Test with IMO Chapterwise Previous Year Question Paper For SOF 2023-24 Exam MTG Editorial Board","MTG Editorial Board","School Books","Olympiads & Scholarship Exams","Paperback",4.5,615,6.5,8
"Oswaal One For All Olympiad Previous Years Solved Papers, Class-2 English Book (Useful book for all Olympiads) (For 2023 Exam)","Oswaal Editorial Board","School Books","Olympiads & Scholarship Exams","Paperback",4.3,305,16.59,8
"MTG International Mathematics Olympiad (IMO) Workbook for Class 7 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam MAHABIR SINGH","MAHABIR SINGH","School Books","Olympiads & Scholarship Exams","Paperback",4.4,248,3.11,8
"MTG Foundation Course Class 10 Physics Book - Your Companion to Crack NTSE-NVS-KVPY-BOARDS-IIT JEE-NEET-NSO Olympiad Exam, Based on Latest Pattern-2023 MTG Editorial Board","MTG Editorial Board","School Books","Olympiads & Scholarship Exams","Paperback",4.3,57,14.46,8
"MTG International English Olympiad (IEO) Workbook for Class 5 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam ZARRIN ALI KHAN","ZARRIN ALI KHAN","School Books","Olympiads & Scholarship Exams","Paperback",4.4,222,3.11,8
"Oswaal One For All Olympiad Previous Years Solved Papers, Class-5 Mathematics Book (Useful book for all Olympiads) (For 2023 Exam)","Oswaal Editorial Board","School Books","Olympiads & Scholarship Exams","Paperback",4.3,550,15.33,8
"Pearson IIT Foundation Mathematics Class 7, for JEE, NTSE, Olympiad| Revised CBSE and NCERT'23|Free access to e-library for Self Preparation - Fifth Edition 2023","Trishna","School Books","Olympiads & Scholarship Exams","Paperback",4.6,127,15.82,8
"Oswaal One For All Olympiad Previous Years Solved Papers, Class-2 Science (Useful book for all Olympiads) (For 2023 Exam)","Oswaal Editorial Board","School Books","Olympiads & Scholarship Exams","Paperback",4.4,319,13.83,8
"MTG International General Knowledge Olympiad (IGKO) Workbook for Class 2 - MCQs & Achievers Section - SOF IGKO Olympiad Preparation Books For 2023-2024 Exam RAGHAV SINGH","RAGHAV SINGH","School Books","Olympiads & Scholarship Exams","Paperback",4.5,138,3.88,8
"Pearson IIT Foundation Mathematics Class 10, for JEE, NTSE, Olympiad| Revised CBSE and NCERT'23|Free access to e-library for Self Preparation - Fifth Edition 2023","Trishna","School Books","Olympiads & Scholarship Exams","Paperback",4.6,124,21.45,8
"Pearson IIT Foundation- Physics Class 9, for JEE, NTSE, Olympiad| Revised CBSE and NCERT'23|Free access to e-library for Self Preparation - Fifth Edition 2023","Trishna","School Books","Olympiads & Scholarship Exams","Paperback",4.5,191,20.14,8
"MTG International Mathematics Olympiad (IMO) Workbook, Prep-Guide & Previous Years Papers with Self Test Paper Class 4 - SOF Olympiad Books For 2023-24 Exam (Set of 3 Books)","MTG Editorial Board","School Books","Olympiads & Scholarship Exams","Paperback",4.5,85,22.32,8
"MTG Foundation Course Class 10 Biology Book - Your Companion to Crack NTSE-NVS-KVPY-BOARDS-NEET-NSO Olympiad, Based on Latest Pattern-2023 MTG Editorial Board","MTG Editorial Board","School Books","Olympiads & Scholarship Exams","Paperback",4.3,44,16.3,8
"Pearson IIT Foundation Physics Class 7, for JEE, NTSE, Olympiad| Revised CBSE and NCERT'23|Free access to e-library for Self Preparation - Fifth Edition 2023","Trishna","School Books","Olympiads & Scholarship Exams","Paperback",4.6,79,13.44,8
"MTG International Mathematics Olympiad (IMO) Workbook for Class 6 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam MAHABIR SINGH","MAHABIR SINGH","School Books","Olympiads & Scholarship Exams","Paperback",4.5,798,3.11,8
"MTG International Mathematics Olympiad (IMO) Workbook for Class 9 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam MAHABIR SINGH","MAHABIR SINGH","School Books","Olympiads & Scholarship Exams","Paperback",4.5,149,3.11,8
"MTG Foundation Course Class 10 Chemistry Book - Your Companion to Crack NTSE-NVS-KVPY-BOARDS-IIT JEE-NEET-NSO Olympiad, Based on Latest Pattern-2023 MTG Editorial Board","MTG Editorial Board","School Books","Olympiads & Scholarship Exams","Paperback",4.5,57,19.17,8
"Oswaal One For All Olympiad Previous Years' Solved Papers, Class-3 English Book (Useful book for all Olympiads) (For 2023 Exam)","Oswaal Editorial Board","School Books","Olympiads & Scholarship Exams","Paperback",4.3,239,16.98,8
"MTG Olympiad Reasoning Workbook Class 2 - Enhances Lateral Thinking & Analytical Skills, Reasoning Workbook For SOF Olympiad & Talent Search Exam","PALLAVI AGGRAWAL","School Books","Olympiads & Scholarship Exams","Paperback",4.5,57,5.82,8
"Jawahar Navodaya Vidyalaya Class 6 Guide for Exam 2024","Arihant Experts","School Books","Olympiads & Scholarship Exams","Paperback",4.1,108,11.98,8
"MTG Olympiad Prep-Guide Class 2 - Achievers Section with IMO-NSO-IEO Chapterwise Previous Year Question Paper For SOF 2023-24 Exam, Set of 3 Books (Mathematics, Science, English) MTG Editorial Board","MTG Editorial Board","School Books","Olympiads & Scholarship Exams","Paperback",4.4,83,21.69,8
"MTG International Mathematics Olympiad (IMO) Workbook, Prep-Guide & Previous Years Papers with Self Test Paper Class 2 - SOF Olympiad Books For 2023-24 Exam (Set of 3 Books)","MTG Editorial Board","School Books","Olympiads & Scholarship Exams","Paperback",4.4,54,22.32,8
"Pearson IIT Foundation Physics Class 10, for JEE, NTSE, Olympiad| Revised CBSE and NCERT'23|Free access to e-library for Self Preparation - Fifth Edition 2023","Trishna","School Books","Olympiads & Scholarship Exams","Paperback",4.5,123,21.3,8
"MTG Olympiad Prep-Guide Class 6 - Achievers Section with IMO-NSO-IEO Chapterwise Previous Year Question Paper For SOF 2023-24 Exam, Set of 3 Books (Mathematics, Science, English) MTG Editorial Board","MTG Editorial Board","School Books","Olympiads & Scholarship Exams","Paperback",4.5,98,27.37,8
"Pathfinder for Pre-RMO/IOQM – 2023-2024","Prashant Jain","School Books","Olympiads & Scholarship Exams","Paperback",4.4,38,31.49,8
"CSIR NET Life Science Previous Year Questions Papers with Answers and Detailed Solutions from 2001- 2023 - Best Book for CSIR UGC NET, GATE, DBT, ICMR, ICAR Bioscience Examinations in India","Kailash Choudhary","Science & Mathematics","Biology & Life Sciences","Paperback",4.2,215,46.05,9
"Quantum Body","Dr Deepak Chopra","Science & Mathematics","Biology & Life Sciences","Paperback",4.5,128,27.12,9
"Mcqs Life Sciences – Biotechnology","Pranav Kumar","Science & Mathematics","Biology & Life Sciences","Paperback",4.4,1329,18.39,9
"CUET PG Zoology Book Topic-wise Shorted Previous Year (PYQ) and Practice Question with detailed solution, 4000+ questions also useful for M.Sc. Entrance exam","Kailash Choudhary","Science & Mathematics","Biology & Life Sciences","Paperback",4.4,4,28.58,9
"Textbook of Clinical Neuroanatomy, 4e","Singh","Science & Mathematics","Biology & Life Sciences","Paperback",4.6,632,31.93,9
"Outlive: The Science and Art of Longevity","Bill Gifford","Science & Mathematics","Biology & Life Sciences","Hardcover",4.6,11251,21.79,9
"Pathfinder Academy : Csir-Jrf-Net Life Sciences Book Combo Set With Ecology","Pranav Kumar & Usha Mina","Science & Mathematics","Biology & Life Sciences","Paperback",4.5,1476,128.58,9
"NCERT BIOLOGY TEXT BOOK FOR CLASS 11 AND 12 (SET OF 2 BOOKS)","NCERT","Science & Mathematics","Biology & Life Sciences","Paperback",3.3,101,10.21,9
"CSIR-JRF-NET Life Sciences Fundamentals and Practice Part I & II","Pranav Kumar","Science & Mathematics","Biology & Life Sciences","Paperback",4.5,2843,43.91,9
"Gut: The Inside Story Of Our BodyS Most Under-Rated Organ","Giulia Enders","Science & Mathematics","Biology & Life Sciences","Paperback",4.5,3185,12.57,9
"Selective Anatomy: Prep Manual for Undergraduates, Vol II, 2e","Vishram Singh","Science & Mathematics","Biology & Life Sciences","Paperback",4.6,387,29.55,9
"Textbook of Anatomy-Head, Neck and Brain, Volume III","Vishram Singh","Science & Mathematics","Biology & Life Sciences","Paperback",4.2,20,38.48,9
"SELECTIVE ANATOMY PREP MANUAL FOR UNDERGRADUATES (VOLUME-1)","Vishram Singh","Science & Mathematics","Biology & Life Sciences","Paperback",4.6,419,28.82,9
"Eve","Cat Bohannon","Science & Mathematics","Biology & Life Sciences","Paperback",4.6,456,29.74,9
"Physiotherapy In Neurological Conditions With Assessment And Treatment Protocols (Pb 2020)","POTTURI G","Science & Mathematics","Biology & Life Sciences","Paperback",4.4,135,19.65,9
"MTG Handbook of Biology For NEET, CUET, Boards & Various Competitive Exams (Class 11 & 12) - NCERT Insight | Short and Crisp Notes | Step-by-Step High Definition Diagrams MTG Editorial Board","MTG Editorial Board","Science & Mathematics","Biology & Life Sciences","Paperback",4,14,11.79,9
"M.sc. Zoology","Anita Sehgal","Science & Mathematics","Biology & Life Sciences","Paperback",4.4,497,29.06,9
"Chordate Embryology","Verma P.S.","Science & Mathematics","Biology & Life Sciences","Paperback",4.5,157,18.2,9
"Determined: Life Without Free Will","Robert M Sapolsky","Science & Mathematics","Biology & Life Sciences","Paperback",4.6,494,24.21,9
"Nutrition and Dietetics |5th Edition","Shubhangini A Joshi","Science & Mathematics","Biology & Life Sciences","Paperback",4.4,109,32.31,9
"Life Sciences: Fundamentals and Practice - I","Pranav Kumar","Science & Mathematics","Biology & Life Sciences","Paperback",4.5,674,20.38,9
"A Textbook of Biotechnology","R C Dubey","Science & Mathematics","Biology & Life Sciences","Paperback",4.3,143,14.31,9
"Manipal Manual Of Anatomy For Allied Health Science Courses 3Ed (Pb 2020)","MADHYASTHA S.","Science & Mathematics","Biology & Life Sciences","Paperback",4.5,322,34.93,9
"The Scientific Sufi: The Life and Times: The Life and Times of Jagadish Chandra Bose","Meher Wan","Science & Mathematics","Biology & Life Sciences","Hardcover",4,13,11.6,9
"Plant Biotechnology with Practical","Dr. Swapnil Yadav","Science & Mathematics","Biology & Life Sciences","Paperback",3.5,8,10.92,9
"Shades Of Blue: Connecting the Drops in India's Cities","Harini Nagendra","Science & Mathematics","Biology & Life Sciences","Hardcover",4.2,16,15.33,9
"TEXTBOOK OF ZOOLOGY : Developmental and Evolutionary Biology : For Major and Minor Course : As per the Latest Curriculum of the Directives of NEP 2020.","Dr. Ritabrata Banerjee","Science & Mathematics","Biology & Life Sciences","Paperback",0,0,14.31,9
"Netter Atlas of Human Anatomy International Edition: A Regional Approach (Netter Basic Science)","Frank H. Netter MD","Science & Mathematics","Biology & Life Sciences","Paperback",4.6,103,86.61,9
"Self Assessment and Review of Anatomy","Rajesh K Kaushal","Science & Mathematics","Biology & Life Sciences","Paperback",4,1,65.31,9
"Secret Network of Nature, The: The Delicate Balance of All Living Things","Peter Wohlleben","Science & Mathematics","Biology & Life Sciences","Paperback",4.6,826,19.17,9
"An Immense World","Ed Yong","Science & Mathematics","Biology & Life Sciences","Paperback",4.7,3709,18.87,9
"CSIR UGC NET Life Sciences Theory and Practice Combo Set","Pranav Kumar","Science & Mathematics","Biology & Life Sciences","Paperback",4.5,172,63.08,9
"Princeton Review AP Biology Premium Prep, 26th Edition: 6 Practice Tests + Complete Content Review + Strategies & Techniques (2024) (College Test Preparation)","The Princeton Review","Science & Mathematics","Biology & Life Sciences","Paperback",4.4,37,88.99,9
"Textbook of Microbiology","Naveen Kango","Science & Mathematics","Biology & Life Sciences","Paperback",4,14,14.56,9
"Human Anatomy and Physiology","Rahul Phate","Science & Mathematics","Biology & Life Sciences","Paperback",4.1,64,12.62,9
